SHOHINCD,SHOHINNM,SHOHINNM,KIKAKU
314205,000100,平行基礎桁　[ 200*90*8,基礎・架台・ﾘﾌﾞ
314230,000015,平行基礎桁　H125*125*6.5*9,基礎・架台・リブ
314250,000002,平行基礎桁　H150*150*7*10,寸法切り
314250,000005,平行基礎桁　H150*150*7*10,リブ加工
314250,000010,平行基礎桁　H150*150*7*10,基礎・架台加工
314250,000015,平行基礎桁　H150*150*7*10,基礎・架台・リブ
314250,000235,平行基礎桁　H150*150*7*10,基礎・架台・補強
314300,000100,平行基礎桁  H194*150*6*9,寸法切り
314300,000200,平行基礎桁  H194*150*6*9,基礎穴
314300,000300,平行基礎桁  H194*150*6*9,架台穴
314300,000400,平行基礎桁  H194*150*6*9,リブ付
314300,100023,平行基礎桁  H194*150*6*9,基礎.架台加工
314300,100024,平行基礎桁  H194*150*6*9,基礎.リブ加工
314300,100034,平行基礎桁  H194*150*6*9,架台.リブ加工
314300,100234,平行基礎桁  H194*150*6*9,基礎.架台.リブ
314300,100235,平行基礎桁  H194*150*6*9,基礎.架台.補強
314400,001000,平行基礎桁　H175*175*7.5*11,寸法切り
314400,002000,平行基礎桁　H175*175*7.5*11,基礎・架台穴
314400,100234,平行基礎桁　H175*175*7.5*11,基礎.架台.リブ
314400,100235,平行基礎桁　H175*175*7.5*11,基礎.架台.補強
314500,000010,平行基礎桁　H200*200*8*12,寸法切り
314500,000030,平行基礎桁　H200*200*8*12,基礎.架台穴
314500,000035,平行基礎桁　H200*200*8*12,基礎.架台.補強穴
314500,000040,平行基礎桁　H200*200*8*12,基礎.架台.リブ
314550,000050,平行基礎桁　H250*250*9*14,寸法切り
314550,000090,平行基礎桁　H250*250*9*14,基礎・架台・補強
314550,000100,平行基礎桁　H250*250*9*14,基礎・架台・リブ
314600,100234,平行基礎桁  H300*150*6.5*9,基礎・架台・リブ
320120,000010,基礎ボルト　Ｍ１２,M12*60 H*H
320120,000011,基礎ボルト　Ｍ１２,M12*60 [*H
320160,000010,基礎ボルト　Ｍ１６,M16×80　H×H
320160,000011,基礎ボルト　Ｍ１６,M16×80　[×H
320160,000012,基礎ボルト　Ｍ１６,M16×80　I×H
320160,000020,基礎ボルト　Ｍ１６,M16×80　H×[
320160,000021,基礎ボルト　Ｍ１６,M16×80　[×[
320160,000022,基礎ボルト　Ｍ１６,M16×80　I×[
320200,000010,基礎ボルト　Ｍ２０,M20×90　H×H
320200,000011,基礎ボルト　Ｍ２０,M20×90　[×H
320200,000012,基礎ボルト　Ｍ２０,M20×90　I×H
320200,000020,基礎ボルト　Ｍ２０,M20×90　H×[
320200,000021,基礎ボルト　Ｍ２０,M20×90　[×[
320200,000022,基礎ボルト　Ｍ２０,M20×90　I×[
320220,000010,基礎ボルト　Ｍ２２,M22×90　H×H
320220,000011,基礎ボルト　Ｍ２２,M22×90　[×H
320220,000012,基礎ボルト　Ｍ２２,M22×90　I×H
320220,000020,基礎ボルト　Ｍ２２,M22×90　H×[
320220,000021,基礎ボルト　Ｍ２２,M22×90　[×[
320220,000022,基礎ボルト　Ｍ２２,M22×90　I×[
320240,000010,基礎ボルト　Ｍ２４,M24×100　H×H
320240,000011,基礎ボルト　Ｍ２４,M24×100　[×H
320240,000020,基礎ボルト　Ｍ２４,M24×100　H×[
320240,000021,基礎ボルト　Ｍ２４,M24×100　[×[
321150,100000,基礎ボルト H150/[150,【H150】
321150,120230,基礎ボルト H150/[150,M20×230　I×H150
321150,220230,基礎ボルト H150/[150,M20×230　H×H150
321150,222230,基礎ボルト H150/[150,M22×230　H×H150
321150,320230,基礎ボルト H150/[150,M20×230　[×H150
321150,322230,基礎ボルト H150/[150,M22×230　[×H150
321150,324230,基礎ボルト H150/[150,M24×230　[×H150
321150,500000,基礎ボルト H150/[150,【[150】
321150,520230,基礎ボルト H150/[150,M20×230　I×[150
321150,620230,基礎ボルト H150/[150,M20×230　H×[150
321150,720230,基礎ボルト H150/[150,M20×230　[×[150
321175,200260,基礎ボルト H175,M20×260　H×H175
321175,220260,基礎ボルト H175,M22×260　H×H175
321175,220261,基礎ボルト H175,M22×260  [×H175
321175,240260,基礎ボルト H175,M24×260  H×H175
321175,240261,基礎ボルト H175,M24×260  [×H175
321200,100000,基礎ボルト H200/H194/[200,【H200】
321200,120280,基礎ボルト H200/H194/[200,M20×280　I×H200
321200,122280,基礎ボルト H200/H194/[200,M22×280　I×H200
321200,220280,基礎ボルト H200/H194/[200,M20×280　H×H200
321200,222280,基礎ボルト H200/H194/[200,M22×280　H×H200
321200,224280,基礎ボルト H200/H194/[200,M24×280　H×H200
321200,320280,基礎ボルト H200/H194/[200,M20×280　[×H200
321200,322280,基礎ボルト H200/H194/[200,M22×280　[×H200
321200,324280,基礎ボルト H200/H194/[200,M24×280　[×H200
321200,500000,基礎ボルト H200/H194/[200,【[200】
321200,520280,基礎ボルト H200/H194/[200,M20×280　I×[200
321200,620280,基礎ボルト H200/H194/[200,M20×280　H×[200
321200,720280,基礎ボルト H200/H194/[200,M20×280　[×[200
321250,120330,基礎ボルト H250,M20×330　I×H250
321250,122330,基礎ボルト H250,M22×330　I×H250
321250,220330,基礎ボルト H250,M20×330　H×H250
321250,222330,基礎ボルト H250,M22×330　H×H250
321250,224330,基礎ボルト H250,M24×330　H×H250
321250,230350,基礎ボルト H250,M30×350　H×H250
321250,320330,基礎ボルト H250,M20×330　[×H250
321250,322330,基礎ボルト H250,M22×330　[×H250
321250,324330,基礎ボルト H250,M24×330  [×H250
321250,330350,基礎ボルト H250,M30×350  [×H250
321300,120380,基礎ボルト H300,M20×380　I×H300
321300,220380,基礎ボルト H300,M20×380　H×H300
321300,222380,基礎ボルト H300,M22×380　H×H300
321300,224380,基礎ボルト H300,M24×380　H×H300
321300,230400,基礎ボルト H300,M30×400　H×H300
321300,320380,基礎ボルト H300,M20×380　[×H300
321300,322380,基礎ボルト H300,M22×380　[×H300
321300,324380,基礎ボルト H300,M24×380　[×H300
321300,330400,基礎ボルト H300,M30×400　[×H300
321350,124450,基礎ボルト H350,M24×450　I×H350
321350,224450,基礎ボルト H350,M24×450　H×H350
321350,230450,基礎ボルト H350,M30×450　H×H350
321350,324430,基礎ボルト H350,M24×430　[×H350
321350,324450,基礎ボルト H350,M24×450　[×H350
321350,330450,基礎ボルト H350,M30×450　[×H350
331150,100000,補強ボルト H150/[150,【H150】
331150,120210,補強ボルト H150/[150,M20×210　H150
331150,200000,補強ボルト H150/[150,【[150】
331150,220210,補強ボルト H150/[150,M20×210　[150
331175,,補強ボルト H175,
331200,100000,補強ボルト H200/H194/[200,【H200/H194】
331200,120260,補強ボルト H200/H194/[200,M20×260　H200/H194
331200,200000,補強ボルト H200/H194/[200,【[200】
331200,220260,補強ボルト H200/H194/[200,M20×260　[200
331250,020330,補強ボルトH250,M20×310　H250
331300,020380,補強ボルト H300,M20×360 H300
331300,022380,補強ボルト H300,M22×380　H300
331350,020410,補強ボルト H350,M20×410　H350
340010,120080,架台ボルト,M20×80 (RW*2.HLN)
340010,122090,架台ボルト,M22×90　H×架
340010,124090,架台ボルト,M24×90　H×架
340010,124100,架台ボルト,M24×100　H×架
340010,216060,架台ボルト,M16×60　[×L
340010,220080,架台ボルト,M20×80 (TW5.RW.HLN)
340010,220090,架台ボルト,M20×90 (TW5.RW.HLN)
341150,100000,架台ボルト H150/[150,【H150】
341150,120230,架台ボルト H150/[150,M20×230  H150×架台
341150,200000,架台ボルト H150/[150,【[150】
341150,220230,架台ボルト H150/[150,M20×230  [150×架台
341175,200260,架台ボルト H175,M20×260  H175×架
341200,001000,架台ボルト H200/H194/[200,【H200/H194】
341200,020280,架台ボルト H200/H194/[200,M20×280　H200×架
341200,220280,架台ボルト H200/H194/[200,2゜M20×280 H200*TW3
341200,220330,架台ボルト H200/H194/[200,2゜M20×330 H200*TW3
341200,320280,架台ボルト H200/H194/[200,3゜M20×280 H200*TW3
341200,320350,架台ボルト H200/H194/[200,3゜M20×350 H200*TW3
341200,420280,架台ボルト H200/H194/[200,4゜M20×280 H200*TW5
341200,420370,架台ボルト H200/H194/[200,4゜M20×370 H200*TW5
341200,600000,架台ボルト H200/H194/[200,【[200】
341200,620280,架台ボルト H200/H194/[200,M20×280　[200×架
341250,020330,架台ボルト H250,M20×330　H250×架
341250,024330,架台ボルト H250,M24×330　H250×架
341250,030350,架台ボルト H250,M30×350　H250×架
341250,220330,架台ボルト H250,2゜M20×330 H250*TW3
341250,220380,架台ボルト H250,2゜M20×380 H250*TW3
341250,320330,架台ボルト H250,3゜M20×330 H250*TW3
341250,320410,架台ボルト H250,3゜M20×410 H250*TW3
341300,020380,架台ボルト H300,M20×380　H300×架
341300,030400,架台ボルト H300,M30×400　H300×架
341350,024430,架台ボルト H350,M24×430　H350×架
341350,030120,架台ボルト H350,M30×120　H×架
341350,030450,架台ボルト H350,M30×450　H350×架
361150,000160,ﾚﾍﾞﾙﾗｲﾅｰH150/175.[150/200*80,90×75×φ26切　t=1.6
361150,000320,ﾚﾍﾞﾙﾗｲﾅｰH150/175.[150/200*80,90×75×φ26切　t=3.2
361150,000600,ﾚﾍﾞﾙﾗｲﾅｰH150/175.[150/200*80,90×75×φ26切　t=6.0
361200,000016,ﾚﾍﾞﾙﾗｲﾅｰ H200.[200*90,90×90×φ26切　t=1.6
361200,000032,ﾚﾍﾞﾙﾗｲﾅｰ H200.[200*90,90×90×φ26切　t=3.2
361200,000060,ﾚﾍﾞﾙﾗｲﾅｰ H200.[200*90,90×90×φ26切　t=6.0
361250,000016,ﾚﾍﾞﾙﾗｲﾅｰ H250,90×115×φ26切　t=1.6
361250,000032,ﾚﾍﾞﾙﾗｲﾅｰ H250,90×115×φ26切　t=3.2
361250,000060,ﾚﾍﾞﾙﾗｲﾅｰ H250,90×115×φ26切　t=6.0
361300,000016,ﾚﾍﾞﾙﾗｲﾅｰ H300,90×140×φ26切　t=1.6
361300,000032,ﾚﾍﾞﾙﾗｲﾅｰ H300,90×140×φ26切　t=3.2
361300,000060,ﾚﾍﾞﾙﾗｲﾅｰ H300,90×140×φ26切　t=6.0
361300,000090,ﾚﾍﾞﾙﾗｲﾅｰ H300,90×140×φ26　t=9.0
371012,,アンテナ傾斜スペイサ　　　　,
371018,,アンテナ傾斜スペイサ　　　　,
371024,,アンテナ傾斜スペイサ　　　　,
371033,000030,アンテナ傾斜スペイサ(IU-3.3),IU-3.3mD　3度
371033,000040,アンテナ傾斜スペイサ(IU-3.3),IU-3.3mD　4度
371033,000050,アンテナ傾斜スペイサ(IU-3.3),IU-3.3mD　5度
371033,000060,アンテナ傾斜スペイサ(IU-3.3),IU-3.3mD　6度
371033,000070,アンテナ傾斜スペイサ(IU-3.3),IU-3.3mD　7度
371040,000030,アンテナ傾斜スペイサ(IU-4.0),IU-4.0mD　3度
371040,000040,アンテナ傾斜スペイサ(IU-4.0),IU-4.0mD　4度
371040,000050,アンテナ傾斜スペイサ(IU-4.0),IU-4.0mD　5度
371040,000060,アンテナ傾斜スペイサ(IU-4.0),IU-4.0mD　6度
371040,000070,アンテナ傾斜スペイサ(IU-4.0),IU-4.0mD　7度
372012,000030,アンテナ傾斜スペイサ(IU-1.2),IU-1.2mD(ｵﾌｾｯﾄ)3度
372018,000030,アンテナ傾斜スペイサ(IU-1.8),IU-1.8mD(ｵﾌｾｯﾄ)3度
372024,,アンテナ傾斜スペイサ　　　　,
372033,,アンテナ傾斜スペイサ　　　　,
372040,,アンテナ傾斜スペイサ　　　　,
380100,001500,塔頂型無指向性アンテナ架台,□1500(組立ボルト付
380100,001501,塔頂型無指向性アンテナ架台,□1500支線(組ボルト
380100,002000,塔頂型無指向性アンテナ架台,□2000(組立ボルト付
381000,000001,塔側形指向性架台枠　　　　　,(組立ﾎﾞﾙﾄ含む)
383000,025100,鉄塔手摺,直線形2段-
383000,025200,鉄塔手摺,直曲45形2段-
383000,025300,鉄塔手摺,直曲R形2段-
383000,025330,鉄塔手摺,直曲R形3段-
383000,025410,鉄塔手摺,直線形3段-
383000,025430,鉄塔手摺,直曲90形3段-
383000,025500,鉄塔手摺,階段 踊場(3段)
383000,025550,鉄塔手摺,階段
383000,120100,鉄塔手摺,直線形2段-
400005,000010,可変式アンテナ取付金具,可変0～2°(φ***)
400011,100000,ｱﾝﾃﾅ突出し併設用スペーサ<G>,【G-56/[:W100*H65】
400011,101000,ｱﾝﾃﾅ突出し併設用スペーサ<G>,G-56/[-120 (65*120*65)
400011,101500,ｱﾝﾃﾅ突出し併設用スペーサ<G>,G-56/[-150 (65*150*65)
400011,102000,ｱﾝﾃﾅ突出し併設用スペーサ<G>,G-56/[-200 (65*200*65)
400011,102500,ｱﾝﾃﾅ突出し併設用スペーサ<G>,G-56/[-250 (65*250*65)
400011,200000,ｱﾝﾃﾅ突出し併設用スペーサ<G>,【G-56/Z:W100*H65】
400011,201000,ｱﾝﾃﾅ突出し併設用スペーサ<G>,G-56/Z-100 (71*100*65)
400011,201200,ｱﾝﾃﾅ突出し併設用スペーサ<G>,G-56/Z-120 (71*120*65)
400011,201500,ｱﾝﾃﾅ突出し併設用スペーサ<G>,G-56/Z-150 (71*150*65)
400015,201500,IV-843-120<D>ANT取付金物,L-100*50*245L(150A)
400018,060000,ｱﾝﾃﾅ突き出し併設用板<D>,【取付穴：P60タイプ】
400018,060140,ｱﾝﾃﾅ突き出し併設用板<D>,D-60/140L (100*140*9)
400018,120000,ｱﾝﾃﾅ突き出し併設用板<D>,【取付穴：P120タイプ】
400018,120140,ｱﾝﾃﾅ突き出し併設用板<D>,D-120/140L (180*140*9)
400018,120150,ｱﾝﾃﾅ突き出し併設用板<D>,D-120/150L (160*150*9)
400019,112090,ｱﾝﾃﾅ突出し併設用スペーサ<D>,D-120/Z-W180*65*90*65
400019,212100,ｱﾝﾃﾅ突出し併設用スペーサ<D>,D-120/[-W160*55*80*55
400019,218080,ｱﾝﾃﾅ突出し併設用スペーサ<D>,D-120/[-W180*50*80*50
400021,100000,ｱﾝﾃﾅ取付金具-L/1面取付<D>,【ＬＬタイプ】
400021,110010,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LLﾀｲﾌﾟ/100A-365L-P120
400021,112510,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LLﾀｲﾌﾟ/125A-365L-P120
400021,115010,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LLﾀｲﾌﾟ/150A-365L-P120
400021,117510,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LLﾀｲﾌﾟ/175A-365L-P120
400021,120010,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LLﾀｲﾌﾟ/200A-365L-P120
400021,125010,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LLﾀｲﾌﾟ/250A-365L-P120
400021,200000,ｱﾝﾃﾅ取付金具-L/1面取付<D>,【ＬＭタイプ】
400021,210010,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LMﾀｲﾌﾟ/100A-405L-P60
400021,212510,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LMﾀｲﾌﾟ/125A-405L-P60
400021,215010,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LMﾀｲﾌﾟ/150A-405L-P60
400021,217510,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LMﾀｲﾌﾟ/175A-405L-P60
400021,220010,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LMﾀｲﾌﾟ/200A-405L-P60
400021,225010,ｱﾝﾃﾅ取付金具-L/1面取付<D>,LMﾀｲﾌﾟ/250A-405L-P60
400021,900010,ｱﾝﾃﾅ取付金具-L/1面取付<D>,【Ｖ角度-L/R仕様】
400021,900050,ｱﾝﾃﾅ取付金具-L/1面取付<D>,【L=500以下】
400021,900060,ｱﾝﾃﾅ取付金具-L/1面取付<D>,【L=600以下】
400023,110010,ｱﾝﾃﾅ取付金具-L/1面取付<G>,Lﾀｲﾌﾟ/100A-250L-P56
400023,112510,ｱﾝﾃﾅ取付金具-L/1面取付<G>,Lﾀｲﾌﾟ/125A-250L-P56
400023,115010,ｱﾝﾃﾅ取付金具-L/1面取付<G>,Lﾀｲﾌﾟ/150A-250L-P56
400026,106100,ｱﾝﾃﾅ突出し併設用スペーサ<HC>,HC-60/Z-100 (96*100*90)
400026,106120,ｱﾝﾃﾅ突出し併設用スペーサ<HC>,HC-60/Z-120 (96*120*90)
400026,106150,ｱﾝﾃﾅ突出し併設用スペーサ<HC>,HC-60/Z-150 (96*150*90)
400026,206100,ｱﾝﾃﾅ突出し併設用スペーサ<HC>,HC-60/[-100 (90*100*90)
400026,206120,ｱﾝﾃﾅ突出し併設用スペーサ<HC>,HC-60/[-120 (90*120*90)
400027,100000,ｱﾝﾃﾅ取付金具/1面取付<HC>,【FBﾀｲﾌﾟ】
400027,110020,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBﾀｲﾌﾟ-100A-206L-P92
400027,110025,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBﾀｲﾌﾟ-100A-256L-P92
400027,115020,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBﾀｲﾌﾟ-150A-206L-P92
400027,115025,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBﾀｲﾌﾟ-150A-256L-P92
400027,115035,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBﾀｲﾌﾟ-150A-350L-P92
400027,120000,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBH-150A-B200-P92
400027,120025,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBH-200A-283
400027,125031,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBH-250A-308
400027,130032,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBH-300A-334
400027,135035,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBH-350A-352
400027,140035,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBH-400A-378
400027,200000,ｱﾝﾃﾅ取付金具/1面取付<HC>,【標準FBH-CP柱ﾀｲﾌﾟ】
400027,226727,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBH-φ267-308
400027,229027,ｱﾝﾃﾅ取付金具/1面取付<HC>,FBH-φ290-320
400027,500000,ｱﾝﾃﾅ取付金具/1面取付<HC>,【Ｌタイプ】
400027,510030,ｱﾝﾃﾅ取付金具/1面取付<HC>,L-100A-300L
400027,515030,ｱﾝﾃﾅ取付金具/1面取付<HC>,L-150A-300L
400027,517530,ｱﾝﾃﾅ取付金具/1面取付<HC>,L-175A-300L
